PokemonId	|	MoveId
374	|	Zen-Headbutt
374	|	Iron-Head
374	|	Steel-Beam
374	|	Tera-Blast
375	|	Ice-Punch
375	|	Thunder-Punch
375	|	Cut
375	|	Headbutt
375	|	Tackle
375	|	Body-Slam
375	|	Take-Down
375	|	Double-Edge
375	|	Hyper-Beam
375	|	Strength
375	|	Earthquake
375	|	Toxic
375	|	Confusion
375	|	Psychic
375	|	Agility
375	|	Mimic
375	|	Double-Team
375	|	Defense-Curl
375	|	Light-Screen
375	|	Reflect
375	|	Self-Destruct
375	|	Swift
375	|	Flash
375	|	Explosion
375	|	Rest
375	|	Rock-Slide
375	|	Substitute
375	|	Snore
375	|	Protect
375	|	Scary-Face
375	|	Sludge-Bomb
375	|	Mud-Slap
375	|	Icy-Wind
375	|	Sandstorm
375	|	Endure
375	|	Rollout
375	|	Swagger
375	|	Fury-Cutter
375	|	Sleep-Talk
375	|	Return
375	|	Frustration
375	|	Dynamic-Punch
375	|	Pursuit
375	|	Metal-Claw
375	|	Hidden-Power
375	|	Rain-Dance
375	|	Sunny-Day
375	|	Psych-Up
375	|	Shadow-Ball
375	|	Future-Sight
375	|	Rock-Smash
375	|	Facade
375	|	Focus-Punch
375	|	Trick
375	|	Brick-Break
375	|	Secret-Power
375	|	Meteor-Mash
375	|	Rock-Tomb
375	|	Cosmic-Power
375	|	Signal-Beam
375	|	Aerial-Ace
375	|	Iron-Defense
375	|	Gravity
375	|	Miracle-Eye
375	|	Gyro-Ball
375	|	Natural-Gift
375	|	Magnet-Rise
375	|	Rock-Polish
375	|	Giga-Impact
375	|	Bullet-Punch
375	|	Psycho-Cut
375	|	Zen-Headbutt
375	|	Flash-Cannon
375	|	Iron-Head
375	|	Stealth-Rock
375	|	Grass-Knot
375	|	Hone-Claws
375	|	Psyshock
375	|	Telekinesis
375	|	Heavy-Slam
375	|	Round
375	|	Ally-Switch
375	|	Bulldoze
375	|	Confide
375	|	Power-Up-Punch
375	|	Steel-Beam
375	|	Expanding-Force
375	|	Steel-Roller
375	|	Meteor-Beam
375	|	Tera-Blast
375	|	Trailblaze
375	|	Hard-Press
375	|	Psychic-Noise
376	|	Ice-Punch
376	|	Thunder-Punch
376	|	Cut
376	|	Headbutt
376	|	Tackle
376	|	Body-Slam
376	|	Take-Down
376	|	Double-Edge
376	|	Hyper-Beam
376	|	Strength
376	|	Earthquake
376	|	Toxic
376	|	Confusion
376	|	Psychic
376	|	Agility
376	|	Mimic
376	|	Double-Team
376	|	Defense-Curl
376	|	Light-Screen
376	|	Reflect
376	|	Self-Destruct
376	|	Swift
376	|	Flash
376	|	Explosion
376	|	Rest
376	|	Rock-Slide
376	|	Substitute
376	|	Snore
376	|	Protect
376	|	Scary-Face
376	|	Sludge-Bomb
376	|	Mud-Slap
376	|	Icy-Wind
376	|	Sandstorm
376	|	Endure
376	|	Rollout
376	|	Swagger
376	|	Fury-Cutter
376	|	Sleep-Talk
376	|	Return
376	|	Frustration
376	|	Dynamic-Punch
376	|	Pursuit
376	|	Metal-Claw
376	|	Hidden-Power
376	|	Rain-Dance
376	|	Sunny-Day
376	|	Psych-Up
376	|	Shadow-Ball
376	|	Future-Sight
376	|	Rock-Smash
376	|	Facade
376	|	Focus-Punch
376	|	Trick
376	|	Brick-Break
376	|	Knock-Off
376	|	Secret-Power
376	|	Meteor-Mash
376	|	Rock-Tomb
376	|	Cosmic-Power
376	|	Signal-Beam
376	|	Aerial-Ace
376	|	Iron-Defense
376	|	Block
376	|	Gravity
376	|	Miracle-Eye
376	|	Hammer-Arm
376	|	Gyro-Ball
376	|	Natural-Gift
376	|	Magnet-Rise
376	|	Rock-Polish
376	|	Giga-Impact
376	|	Bullet-Punch
376	|	Shadow-Claw
376	|	Psycho-Cut
376	|	Zen-Headbutt
376	|	Flash-Cannon
376	|	Iron-Head
376	|	Stone-Edge
376	|	Stealth-Rock
376	|	Grass-Knot
376	|	Hone-Claws
376	|	Psyshock
376	|	Telekinesis
376	|	Heavy-Slam
376	|	Round
376	|	Ally-Switch
376	|	Bulldoze
376	|	Confide
376	|	Power-Up-Punch
376	|	Laser-Focus
376	|	Brutal-Swing
376	|	Psychic-Fangs
376	|	Stomping-Tantrum
376	|	Body-Press
376	|	Steel-Beam
376	|	Expanding-Force
376	|	Steel-Roller
376	|	Meteor-Beam
376	|	Tera-Blast
376	|	Trailblaze
376	|	Hard-Press
376	|	Psychic-Noise
377	|	Mega-Punch
377	|	Fire-Punch
377	|	Ice-Punch
377	|	Thunder-Punch
377	|	Stomp
377	|	Mega-Kick
377	|	Headbutt
377	|	Body-Slam
377	|	Take-Down
377	|	Double-Edge
377	|	Hyper-Beam
377	|	Counter
377	|	Seismic-Toss
377	|	Strength
377	|	Thunderbolt
377	|	Thunder-Wave
377	|	Thunder
377	|	Rock-Throw
377	|	Earthquake
377	|	Dig
377	|	Toxic
377	|	Mimic
377	|	Double-Team
377	|	Defense-Curl
377	|	Self-Destruct
377	|	Explosion
377	|	Rest
377	|	Rock-Slide
377	|	Substitute
377	|	Snore
377	|	Curse
377	|	Protect
377	|	Mud-Slap
377	|	Zap-Cannon
377	|	Lock-On
377	|	Sandstorm
377	|	Endure
377	|	Rollout
377	|	Swagger
377	|	Sleep-Talk
377	|	Return
377	|	Frustration
377	|	Safeguard
377	|	Dynamic-Punch
377	|	Hidden-Power
377	|	Sunny-Day
377	|	Psych-Up
377	|	Ancient-Power
377	|	Rock-Smash
377	|	Facade
377	|	Focus-Punch
377	|	Superpower
377	|	Brick-Break
377	|	Secret-Power
377	|	Rock-Tomb
377	|	Sand-Tomb
377	|	Iron-Defense
377	|	Block
377	|	Rock-Blast
377	|	Shock-Wave
377	|	Gravity
377	|	Hammer-Arm
377	|	Natural-Gift
377	|	Fling
377	|	Rock-Polish
377	|	Power-Gem
377	|	Drain-Punch
377	|	Focus-Blast
377	|	Earth-Power
377	|	Giga-Impact
377	|	Flash-Cannon
377	|	Rock-Climb
377	|	Iron-Head
377	|	Stone-Edge
377	|	Stealth-Rock
377	|	Charge-Beam
377	|	Smack-Down
377	|	Heavy-Slam
377	|	Round
377	|	Bulldoze
377	|	Confide
377	|	Power-Up-Punch
377	|	Stomping-Tantrum
377	|	Body-Press
377	|	Meteor-Beam
377	|	Tera-Blast
377	|	Hard-Press
378	|	Mega-Punch
378	|	Ice-Punch
378	|	Thunder-Punch
378	|	Stomp
378	|	Mega-Kick
378	|	Headbutt
378	|	Body-Slam
378	|	Double-Edge
378	|	Ice-Beam
378	|	Blizzard
378	|	Hyper-Beam
378	|	Counter
378	|	Seismic-Toss
378	|	Strength
378	|	Thunderbolt
378	|	Thunder-Wave
378	|	Thunder
378	|	Earthquake
378	|	Toxic
378	|	Mimic
378	|	Double-Team
378	|	Defense-Curl
378	|	Self-Destruct
378	|	Amnesia
378	|	Explosion
378	|	Rest
378	|	Rock-Slide
378	|	Substitute
378	|	Snore
378	|	Curse
378	|	Protect
378	|	Mud-Slap
378	|	Zap-Cannon
378	|	Icy-Wind
378	|	Lock-On
378	|	Endure
378	|	Rollout
378	|	Swagger
378	|	Sleep-Talk
378	|	Return
378	|	Frustration
378	|	Safeguard
378	|	Dynamic-Punch
378	|	Hidden-Power
378	|	Rain-Dance
378	|	Psych-Up
378	|	Ancient-Power
378	|	Rock-Smash
378	|	Hail
378	|	Facade
378	|	Focus-Punch
378	|	Superpower
378	|	Brick-Break
378	|	Secret-Power
378	|	Rock-Tomb
378	|	Signal-Beam
378	|	Icicle-Spear
378	|	Block
378	|	Shock-Wave
378	|	Gravity
378	|	Hammer-Arm
378	|	Natural-Gift
378	|	Fling
378	|	Rock-Polish
378	|	Focus-Blast
378	|	Giga-Impact
378	|	Avalanche
378	|	Flash-Cannon
378	|	Rock-Climb
378	|	Iron-Head
378	|	Charge-Beam
378	|	Heavy-Slam
378	|	Round
378	|	Bulldoze
378	|	Frost-Breath
378	|	Confide
378	|	Power-Up-Punch
378	|	Aurora-Veil
378	|	Stomping-Tantrum
378	|	Body-Press
378	|	Tera-Blast
378	|	Ice-Spinner
378	|	Snowscape
379	|	Mega-Punch
379	|	Ice-Punch
379	|	Thunder-Punch
379	|	Stomp
379	|	Mega-Kick
379	|	Headbutt
379	|	Body-Slam
379	|	Take-Down
379	|	Double-Edge
379	|	Hyper-Beam
379	|	Counter
379	|	Seismic-Toss
379	|	Strength
379	|	Thunderbolt
379	|	Thunder-Wave
379	|	Thunder
379	|	Earthquake
379	|	Toxic
379	|	Mimic
379	|	Double-Team
379	|	Defense-Curl
379	|	Self-Destruct
379	|	Amnesia
379	|	Explosion
379	|	Rest
379	|	Rock-Slide
379	|	Substitute
379	|	Snore
379	|	Curse
379	|	Protect
379	|	Mud-Slap
379	|	Zap-Cannon
379	|	Lock-On
379	|	Sandstorm
379	|	Endure
379	|	Rollout
379	|	Swagger
379	|	Sleep-Talk
379	|	Return
379	|	Frustration
379	|	Safeguard
379	|	Dynamic-Punch
379	|	Metal-Claw
379	|	Hidden-Power
379	|	Rain-Dance
379	|	Sunny-Day
379	|	Psych-Up
379	|	Ancient-Power
379	|	Rock-Smash
379	|	Facade
379	|	Focus-Punch
379	|	Superpower
379	|	Brick-Break
379	|	Secret-Power
379	|	Rock-Tomb
379	|	Metal-Sound
379	|	Sand-Tomb
379	|	Aerial-Ace
379	|	Iron-Defense
379	|	Block
379	|	Shock-Wave
379	|	Gravity
379	|	Hammer-Arm
379	|	Natural-Gift
379	|	Fling
379	|	Magnet-Rise
379	|	Rock-Polish
379	|	Focus-Blast
379	|	Giga-Impact
379	|	Shadow-Claw
379	|	Flash-Cannon
379	|	Rock-Climb
379	|	Iron-Head
379	|	Stealth-Rock
379	|	Charge-Beam
379	|	Hone-Claws
379	|	Heavy-Slam
379	|	Round
379	|	Bulldoze
379	|	Confide
379	|	Power-Up-Punch
379	|	Stomping-Tantrum
379	|	Body-Press
379	|	Steel-Beam
379	|	Steel-Roller
379	|	Meteor-Beam
379	|	Tera-Blast
379	|	Ice-Spinner
379	|	Hard-Press
380	|	Cut
380	|	Fly
380	|	Body-Slam
380	|	Take-Down
380	|	Double-Edge
380	|	Roar
380	|	Surf
380	|	Ice-Beam
380	|	Hyper-Beam
380	|	Solar-Beam
380	|	Thunderbolt
380	|	Thunder-Wave
380	|	Thunder
380	|	Earthquake
380	|	Toxic
380	|	Confusion
380	|	Psychic
380	|	Agility
380	|	Mimic
380	|	Double-Team
380	|	Recover
380	|	Light-Screen
380	|	Reflect
380	|	Waterfall
380	|	Swift
380	|	Dream-Eater
380	|	Flash
380	|	Psywave
380	|	Rest
380	|	Tri-Attack
380	|	Substitute
380	|	Snore
380	|	Protect
380	|	Mud-Slap
380	|	Icy-Wind
380	|	Outrage
380	|	Sandstorm
380	|	Endure
380	|	Charm
380	|	Swagger
380	|	Fury-Cutter
380	|	Steel-Wing
380	|	Attract
380	|	Sleep-Talk
380	|	Return
380	|	Frustration
380	|	Safeguard
380	|	Dragon-Breath
380	|	Baton-Pass
380	|	Hidden-Power
380	|	Twister
380	|	Rain-Dance
380	|	Sunny-Day
380	|	Psych-Up
380	|	Shadow-Ball
380	|	Future-Sight
380	|	Whirlpool
380	|	Facade
380	|	Helping-Hand
380	|	Trick
380	|	Role-Play
380	|	Wish
380	|	Magic-Coat
380	|	Refresh
380	|	Secret-Power
380	|	Dive
380	|	Mist-Ball
380	|	Weather-Ball
380	|	Air-Cutter
380	|	Aerial-Ace
380	|	Dragon-Claw
380	|	Covet
380	|	Water-Sport
380	|	Calm-Mind
380	|	Dragon-Dance
380	|	Shock-Wave
380	|	Water-Pulse
380	|	Roost
380	|	Healing-Wish
380	|	Natural-Gift
380	|	Tailwind
380	|	Psycho-Shift
380	|	Last-Resort
380	|	Sucker-Punch
380	|	Aura-Sphere
380	|	Air-Slash
380	|	Dragon-Pulse
380	|	Energy-Ball
380	|	Giga-Impact
380	|	Shadow-Claw
380	|	Psycho-Cut
380	|	Zen-Headbutt
380	|	Defog
380	|	Draco-Meteor
380	|	Captivate
380	|	Grass-Knot
380	|	Charge-Beam
380	|	Hone-Claws
380	|	Guard-Split
380	|	Psyshock
380	|	Telekinesis
380	|	Magic-Room
380	|	Round
380	|	Stored-Power
380	|	Ally-Switch
380	|	Heal-Pulse
380	|	Reflect-Type
380	|	Retaliate
380	|	Bulldoze
380	|	Disarming-Voice
380	|	Draining-Kiss
380	|	Confide
380	|	Mystical-Fire
380	|	Laser-Focus
380	|	Liquidation
380	|	Breaking-Swipe
380	|	Scale-Shot
380	|	Dual-Wingbeat
380	|	Tera-Blast
380	|	Chilling-Water
380	|	Dragon-Cheer
380	|	Alluring-Voice
381	|	Cut
381	|	Fly
381	|	Body-Slam
381	|	Take-Down
381	|	Double-Edge
381	|	Roar
381	|	Surf
381	|	Ice-Beam
381	|	Hyper-Beam
381	|	Solar-Beam
381	|	Thunderbolt
381	|	Thunder-Wave
381	|	Thunder
381	|	Earthquake
381	|	Toxic
381	|	Confusion
381	|	Psychic
381	|	Agility
381	|	Mimic
381	|	Double-Team
381	|	Recover
381	|	Light-Screen
381	|	Reflect
381	|	Waterfall
381	|	Swift
381	|	Dream-Eater
381	|	Flash
381	|	Psywave
381	|	Rest
381	|	Tri-Attack
381	|	Substitute
381	|	Snore
381	|	Protect
381	|	Mud-Slap
381	|	Icy-Wind
381	|	Outrage
381	|	Sandstorm
381	|	Endure
381	|	Swagger
381	|	Fury-Cutter
381	|	Steel-Wing
381	|	Attract
381	|	Sleep-Talk
381	|	Return
381	|	Frustration
381	|	Safeguard
381	|	Dragon-Breath
381	|	Baton-Pass
381	|	Hidden-Power
381	|	Twister
381	|	Rain-Dance
381	|	Sunny-Day
381	|	Psych-Up
381	|	Shadow-Ball
381	|	Future-Sight
381	|	Whirlpool
381	|	Memento
381	|	Facade
381	|	Helping-Hand
381	|	Trick
381	|	Magic-Coat
381	|	Refresh
381	|	Secret-Power
381	|	Dive
381	|	Luster-Purge
381	|	Weather-Ball
381	|	Air-Cutter
381	|	Aerial-Ace
381	|	Dragon-Claw
381	|	Calm-Mind
381	|	Dragon-Dance
381	|	Shock-Wave
381	|	Water-Pulse
381	|	Roost
381	|	Natural-Gift
381	|	Tailwind
381	|	Psycho-Shift
381	|	Heal-Block
381	|	Last-Resort
381	|	Aura-Sphere
381	|	Air-Slash
381	|	Dragon-Pulse
381	|	Energy-Ball
381	|	Giga-Impact
381	|	Shadow-Claw
381	|	Psycho-Cut
381	|	Zen-Headbutt
381	|	Defog
381	|	Draco-Meteor
381	|	Captivate
381	|	Grass-Knot
381	|	Charge-Beam
381	|	Hone-Claws
381	|	Power-Split
381	|	Wonder-Room
381	|	Psyshock
381	|	Telekinesis
381	|	Simple-Beam
381	|	Round
381	|	Stored-Power
381	|	Ally-Switch
381	|	Heal-Pulse
381	|	Retaliate
381	|	Bulldoze
381	|	Confide
381	|	Mystical-Fire
381	|	Laser-Focus
381	|	Liquidation
381	|	Breaking-Swipe
381	|	Scale-Shot
381	|	Flip-Turn
381	|	Dual-Wingbeat
381	|	Tera-Blast
381	|	Chilling-Water
381	|	Dragon-Cheer
381	|	Psychic-Noise
382	|	Headbutt
382	|	Body-Slam
382	|	Take-Down
382	|	Double-Edge
382	|	Roar
382	|	Hydro-Pump
382	|	Surf
382	|	Ice-Beam
382	|	Blizzard
382	|	Hyper-Beam
382	|	Strength
382	|	Thunderbolt
382	|	Thunder-Wave
382	|	Thunder
382	|	Earthquake
382	|	Toxic
382	|	Mimic
382	|	Double-Team
382	|	Defense-Curl
382	|	Waterfall
382	|	Swift
382	|	Rest
382	|	Rock-Slide
382	|	Substitute
382	|	Snore
382	|	Protect
382	|	Scary-Face
382	|	Mud-Slap
382	|	Icy-Wind
382	|	Endure
382	|	Swagger
382	|	Sleep-Talk
382	|	Return
382	|	Frustration
382	|	Safeguard
382	|	Hidden-Power
382	|	Rain-Dance
382	|	Psych-Up
382	|	Ancient-Power
382	|	Rock-Smash
382	|	Whirlpool
382	|	Uproar
382	|	Hail
382	|	Facade
382	|	Helping-Hand
382	|	Brick-Break
382	|	Secret-Power
382	|	Dive
382	|	Rock-Tomb
382	|	Water-Spout
382	|	Signal-Beam
382	|	Sheer-Cold
382	|	Muddy-Water
382	|	Block
382	|	Calm-Mind
382	|	Shock-Wave
382	|	Water-Pulse
382	|	Brine
382	|	Natural-Gift
382	|	Aqua-Ring
382	|	Aqua-Tail
382	|	Giga-Impact
382	|	Avalanche
382	|	Iron-Head
382	|	Heavy-Slam
382	|	Round
382	|	Scald
382	|	Bulldoze
382	|	Confide
382	|	Origin-Pulse
382	|	Liquidation
382	|	Tera-Blast
382	|	Chilling-Water
383	|	Mega-Punch
383	|	Fire-Punch
383	|	Thunder-Punch
383	|	Swords-Dance
383	|	Cut
383	|	Mega-Kick
383	|	Headbutt
383	|	Body-Slam
383	|	Take-Down
383	|	Double-Edge
383	|	Roar
383	|	Flamethrower
383	|	Hyper-Beam
383	|	Counter
383	|	Seismic-Toss
383	|	Strength
383	|	Solar-Beam
383	|	Thunderbolt
383	|	Thunder-Wave
383	|	Thunder
383	|	Earthquake
383	|	Fissure
383	|	Dig
383	|	Toxic
383	|	Mimic
383	|	Double-Team
383	|	Defense-Curl
383	|	Fire-Blast
383	|	Swift
383	|	Rest
383	|	Rock-Slide
383	|	Slash
383	|	Substitute
383	|	Snore
383	|	Protect
383	|	Scary-Face
383	|	Mud-Slap
383	|	Spikes
383	|	Sandstorm
383	|	Endure
383	|	Rollout
383	|	Swagger
383	|	Fury-Cutter
383	|	Sleep-Talk
383	|	Return
383	|	Frustration
383	|	Safeguard
383	|	Dynamic-Punch
383	|	Iron-Tail
383	|	Metal-Claw
383	|	Hidden-Power
383	|	Sunny-Day
383	|	Crunch
383	|	Psych-Up
383	|	Ancient-Power
383	|	Rock-Smash
383	|	Uproar
383	|	Heat-Wave
383	|	Will-O-Wisp
383	|	Facade
383	|	Focus-Punch
383	|	Helping-Hand
383	|	Brick-Break
383	|	Eruption
383	|	Secret-Power
383	|	Overheat
383	|	Rock-Tomb
383	|	Sand-Tomb
383	|	Aerial-Ace
383	|	Block
383	|	Dragon-Claw
383	|	Bulk-Up
383	|	Mud-Shot
383	|	Rock-Blast
383	|	Shock-Wave
383	|	Hammer-Arm
383	|	Natural-Gift
383	|	Fling
383	|	Rock-Polish
383	|	Dragon-Pulse
383	|	Focus-Blast
383	|	Earth-Power
383	|	Giga-Impact
383	|	Shadow-Claw
383	|	Fire-Fang
383	|	Zen-Headbutt
383	|	Rock-Climb
383	|	Lava-Plume
383	|	Iron-Head
383	|	Stone-Edge
383	|	Stealth-Rock
383	|	Hone-Claws
383	|	Smack-Down
383	|	Heavy-Slam
383	|	Round
383	|	Incinerate
383	|	Bulldoze
383	|	Dragon-Tail
383	|	Heat-Crash
383	|	Confide
383	|	Power-Up-Punch
383	|	Precipice-Blades
383	|	High-Horsepower
383	|	Brutal-Swing
383	|	Stomping-Tantrum
383	|	Body-Press
383	|	Scorching-Sands
383	|	Tera-Blast
384	|	Swords-Dance
384	|	Fly
384	|	Bind
384	|	Headbutt
384	|	Body-Slam
384	|	Take-Down
384	|	Double-Edge
384	|	Roar
384	|	Flamethrower
384	|	Hydro-Pump
384	|	Surf
384	|	Ice-Beam
384	|	Blizzard
384	|	Hyper-Beam
384	|	Strength
384	|	Solar-Beam
384	|	Thunderbolt
384	|	Thunder-Wave
384	|	Thunder
384	|	Earthquake
384	|	Toxic
384	|	Mimic
384	|	Double-Team
384	|	Fire-Blast
384	|	Waterfall
384	|	Swift
384	|	Rest
384	|	Rock-Slide
384	|	Substitute
384	|	Snore
384	|	Protect
384	|	Scary-Face
384	|	Mud-Slap
384	|	Icy-Wind
384	|	Outrage
384	|	Sandstorm
384	|	Endure
384	|	Swagger
384	|	Fury-Cutter
384	|	Sleep-Talk
384	|	Return
384	|	Frustration
384	|	Iron-Tail
384	|	Hidden-Power
384	|	Twister
384	|	Rain-Dance
384	|	Sunny-Day
384	|	Crunch
384	|	Psych-Up
384	|	Extreme-Speed
384	|	Ancient-Power
384	|	Rock-Smash
384	|	Whirlpool
384	|	Uproar
384	|	Facade
384	|	Helping-Hand
384	|	Brick-Break
384	|	Secret-Power
384	|	Dive
384	|	Hyper-Voice
384	|	Overheat
384	|	Rock-Tomb
384	|	Cosmic-Power
384	|	Aerial-Ace
384	|	Dragon-Claw
384	|	Bulk-Up
384	|	Dragon-Dance
384	|	Shock-Wave
384	|	Water-Pulse
384	|	Gyro-Ball
384	|	Natural-Gift
384	|	Tailwind
384	|	U-Turn
384	|	Fling
384	|	Aqua-Tail
384	|	Air-Slash
384	|	Dragon-Pulse
384	|	Focus-Blast
384	|	Energy-Ball
384	|	Earth-Power
384	|	Giga-Impact
384	|	Avalanche
384	|	Shadow-Claw
384	|	Defog
384	|	Draco-Meteor
384	|	Iron-Head
384	|	Stone-Edge
384	|	Stealth-Rock
384	|	Hone-Claws
384	|	Round
384	|	Echoed-Voice
384	|	Sky-Drop
384	|	Incinerate
384	|	Bulldoze
384	|	Dragon-Tail
384	|	Wild-Charge
384	|	Hurricane
384	|	Confide
384	|	Dragon-Ascent
384	|	Brutal-Swing
384	|	Breaking-Swipe
384	|	Scale-Shot
384	|	Meteor-Beam
384	|	Tera-Blast
384	|	Dragon-Cheer
385	|	Mega-Punch
385	|	Fire-Punch
385	|	Ice-Punch
385	|	Thunder-Punch
385	|	Mega-Kick
385	|	Headbutt
385	|	Body-Slam
385	|	Double-Edge
385	|	Psybeam
385	|	Hyper-Beam
385	|	Thunderbolt
385	|	Thunder-Wave
385	|	Thunder
385	|	Toxic
385	|	Confusion
385	|	Psychic
385	|	Mimic
385	|	Double-Team
385	|	Confuse-Ray
385	|	Defense-Curl
385	|	Light-Screen
385	|	Reflect
385	|	Metronome
385	|	Swift
385	|	Amnesia
385	|	Dream-Eater
385	|	Flash
385	|	Rest
385	|	Substitute
385	|	Nightmare
385	|	Snore
385	|	Protect
385	|	Mud-Slap
385	|	Icy-Wind
385	|	Sandstorm
385	|	Endure
385	|	Charm
385	|	Swagger
385	|	Sleep-Talk
385	|	Return
385	|	Frustration
385	|	Safeguard
385	|	Dynamic-Punch
385	|	Baton-Pass
385	|	Encore
385	|	Hidden-Power
385	|	Rain-Dance
385	|	Sunny-Day
385	|	Psych-Up
385	|	Ancient-Power
385	|	Shadow-Ball
385	|	Future-Sight
385	|	Uproar
385	|	Facade
385	|	Helping-Hand
385	|	Trick
385	|	Wish
385	|	Magic-Coat
385	|	Recycle
385	|	Skill-Swap
385	|	Imprison
385	|	Refresh
385	|	Secret-Power
385	|	Meteor-Mash
385	|	Fake-Tears
385	|	Metal-Sound
385	|	Cosmic-Power
385	|	Signal-Beam
385	|	Aerial-Ace
385	|	Iron-Defense
385	|	Calm-Mind
385	|	Shock-Wave
385	|	Water-Pulse
385	|	Doom-Desire
385	|	Gravity
385	|	Healing-Wish
385	|	Natural-Gift
385	|	U-Turn
385	|	Fling
385	|	Lucky-Chant
385	|	Last-Resort
385	|	Aura-Sphere
385	|	Drain-Punch
385	|	Energy-Ball
385	|	Giga-Impact
385	|	Zen-Headbutt
385	|	Flash-Cannon
385	|	Trick-Room
385	|	Iron-Head
385	|	Stealth-Rock
385	|	Grass-Knot
385	|	Charge-Beam
385	|	Psyshock
385	|	Telekinesis
385	|	Magic-Room
385	|	Round
385	|	Stored-Power
385	|	Ally-Switch
385	|	Play-Rough
385	|	Confide
385	|	Dazzling-Gleam
385	|	Power-Up-Punch
385	|	Life-Dew
385	|	Steel-Beam
385	|	Expanding-Force
385	|	Meteor-Beam
385	|	Tera-Blast
385	|	Psychic-Noise
386	|	Fire-Punch
386	|	Ice-Punch
386	|	Thunder-Punch
386	|	Cut
386	|	Bind
386	|	Headbutt
386	|	Body-Slam
386	|	Wrap
386	|	Take-Down
386	|	Double-Edge
386	|	Leer
386	|	Ice-Beam
386	|	Psybeam
386	|	Hyper-Beam
386	|	Low-Kick
386	|	Seismic-Toss
386	|	Strength
386	|	Solar-Beam
386	|	Thunderbolt
386	|	Thunder-Wave
386	|	Thunder
386	|	Toxic
386	|	Psychic
386	|	Agility
386	|	Teleport
386	|	Night-Shade
386	|	Mimic
386	|	Double-Team
386	|	Recover
386	|	Light-Screen
386	|	Reflect
386	|	Swift
386	|	Dream-Eater
386	|	Flash
386	|	Rest
386	|	Rock-Slide
386	|	Substitute
386	|	Nightmare
386	|	Snore
386	|	Protect
386	|	Scary-Face
386	|	Mud-Slap
386	|	Icy-Wind
386	|	Endure
386	|	Swagger
386	|	Sleep-Talk
386	|	Return
386	|	Frustration
386	|	Safeguard
386	|	Pain-Split
386	|	Pursuit
386	|	Hidden-Power
386	|	Rain-Dance
386	|	Sunny-Day
386	|	Psych-Up
386	|	Shadow-Ball
386	|	Future-Sight
386	|	Rock-Smash
386	|	Torment
386	|	Facade
386	|	Focus-Punch
386	|	Taunt
386	|	Trick
386	|	Role-Play
386	|	Magic-Coat
386	|	Recycle
386	|	Brick-Break
386	|	Knock-Off
386	|	Skill-Swap
386	|	Imprison
386	|	Snatch
386	|	Secret-Power
386	|	Rock-Tomb
386	|	Cosmic-Power
386	|	Signal-Beam
386	|	Aerial-Ace
386	|	Calm-Mind
386	|	Shock-Wave
386	|	Water-Pulse
386	|	Psycho-Boost
386	|	Gravity
386	|	Natural-Gift
386	|	Fling
386	|	Psycho-Shift
386	|	Poison-Jab
386	|	Dark-Pulse
386	|	Drain-Punch
386	|	Focus-Blast
386	|	Energy-Ball
386	|	Giga-Impact
386	|	Nasty-Plot
386	|	Avalanche
386	|	Zen-Headbutt
386	|	Flash-Cannon
386	|	Trick-Room
386	|	Stealth-Rock
386	|	Grass-Knot
386	|	Charge-Beam
386	|	Wonder-Room
386	|	Psyshock
386	|	Telekinesis
386	|	Low-Sweep
386	|	Round
386	|	Stored-Power
386	|	Ally-Switch
386	|	Confide
386	|	Power-Up-Punch
386	|	Laser-Focus
386	|	Throat-Chop
386	|	Psychic-Terrain
386	|	Brutal-Swing
386	|	Stomping-Tantrum
386	|	Expanding-Force
386	|	Meteor-Beam
386	|	Tera-Blast
386	|	Psychic-Noise
387	|	Swords-Dance
387	|	Cut
387	|	Headbutt
387	|	Tackle
387	|	Body-Slam
387	|	Take-Down
387	|	Thrash
387	|	Double-Edge
387	|	Bite
387	|	Roar
387	|	Strength
387	|	Absorb
387	|	Mega-Drain
387	|	Leech-Seed
387	|	Growth
387	|	Razor-Leaf
387	|	Solar-Beam
387	|	Toxic
387	|	Double-Team
387	|	Withdraw
387	|	Light-Screen
387	|	Reflect
387	|	Amnesia
387	|	Flash
387	|	Rest
387	|	Substitute
387	|	Snore
387	|	Curse
387	|	Protect
387	|	Mud-Slap
387	|	Giga-Drain
387	|	Endure
387	|	Swagger
387	|	Attract
387	|	Sleep-Talk
387	|	Return
387	|	Frustration
387	|	Safeguard
387	|	Iron-Tail
387	|	Synthesis
387	|	Hidden-Power
387	|	Sunny-Day
387	|	Crunch
387	|	Rock-Smash
387	|	Stockpile
387	|	Spit-Up
387	|	Swallow
387	|	Facade
387	|	Nature-Power
387	|	Superpower
387	|	Secret-Power
387	|	Tickle
387	|	Sand-Tomb
387	|	Bullet-Seed
387	|	Mud-Shot
387	|	Magical-Leaf
387	|	Natural-Gift
387	|	Worry-Seed
387	|	Seed-Bomb
387	|	Energy-Ball
387	|	Earth-Power
387	|	Zen-Headbutt
387	|	Rock-Climb
387	|	Leaf-Storm
387	|	Iron-Head
387	|	Captivate
387	|	Stealth-Rock
387	|	Grass-Knot
387	|	Wide-Guard
387	|	Smack-Down
387	|	Heavy-Slam
387	|	Round
387	|	Shell-Smash
387	|	Grass-Pledge
387	|	Bulldoze
387	|	Work-Up
387	|	Grassy-Terrain
387	|	Confide
387	|	Leafage
